document_id,source_id,publisher_id,publish_time
208634,1,603,2011-08-09 00:00:00
208635,1,603,2011-12-05 00:00:00
208636,1,603,2006-11-01 00:00:00
208637,1,603,2010-01-15 00:00:00
208638,1,603,2011-10-12 00:00:00
208639,1,603,2010-08-30 00:00:00
208640,1,603,2008-05-06 00:00:00
208641,1,603,2013-08-15 00:00:00
208642,1,603,2013-01-15 00:00:00
208643,1,603,2012-08-08 00:00:00
208644,1,603,2010-09-15 00:00:00
208645,1,603,2009-07-28 00:00:00
208646,1,603,2015-10-04 00:00:00
208647,1,603,2009-11-18 00:00:00
209014,1,603,2008-08-14 00:00:00
208649,1,603,2010-07-30 00:00:00
208650,1,603,2007-06-13 00:00:00
208651,1,603,2013-06-24 00:00:00
208652,1,603,2015-10-17 00:00:00
208653,1,603,2010-03-17 00:00:00
208654,1,603,2011-01-07 00:00:00
208655,1,603,2009-02-12 00:00:00
209013,1,603,2008-12-15 00:00:00
208657,1,603,2013-02-20 00:00:00
208658,1,603,2013-09-26 00:00:00
208659,1,603,2012-10-24 00:00:00
208660,1,603,2011-07-20 00:00:00
208661,1,603,2011-01-05 00:00:00
208662,1,603,2010-04-06 00:00:00
208663,1,603,2012-03-29 00:00:00
208664,1,603,2010-09-21 00:00:00
208665,1,603,2009-12-02 00:00:00
208666,1,603,2011-01-10 00:00:00
208667,1,603,2013-07-22 00:00:00
208668,1,603,2011-11-16 00:00:00
208669,1,603,2014-11-06 00:00:00
208670,1,603,2010-04-02 00:00:00
208671,1,603,2011-05-05 00:00:00
208672,1,603,2012-01-02 00:00:00
208673,1,603,2010-04-23 00:00:00
208674,1,603,2010-08-25 00:00:00
208675,1,603,2006-08-14 00:00:00
208676,1,603,2008-03-19 00:00:00
208677,1,603,2011-04-08 00:00:00
208678,1,603,2012-09-11 00:00:00
208679,1,603,2009-11-10 00:00:00
208680,1,603,2009-08-11 00:00:00
208681,1,603,2013-08-27 00:00:00
208682,1,603,2009-02-17 00:00:00
208683,1,603,2012-10-11 00:00:00
208684,1,603,2011-03-16 00:00:00
208685,1,603,2011-10-26 00:00:00
208686,1,603,2011-05-06 00:00:00
208687,1,603,2012-11-12 00:00:00
208688,1,603,2006-08-01 00:00:00
208689,1,603,2012-11-27 00:00:00
208690,1,603,2015-09-01 00:00:00
208691,1,603,2011-06-10 00:00:00
208692,1,603,2011-04-12 00:00:00
208693,1,603,2012-01-04 00:00:00
208694,1,603,2010-04-28 00:00:00
208695,1,603,2013-01-07 00:00:00
208696,1,603,2011-05-26 00:00:00
208697,1,603,2011-09-26 00:00:00
208698,1,603,2011-03-14 00:00:00
208699,1,603,2011-06-10 00:00:00
208700,1,603,2013-09-15 00:00:00
208701,1,603,2012-03-27 00:00:00
208702,1,603,2011-02-25 00:00:00
208703,1,603,2010-11-24 00:00:00
208704,1,603,2008-09-16 00:00:00
208705,1,603,2013-08-01 00:00:00
208706,1,603,2012-07-16 00:00:00
208707,1,603,2015-06-06 00:00:00
208708,1,603,2006-06-29 00:00:00
208709,1,603,2010-11-29 00:00:00
208710,1,603,2013-09-20 00:00:00
208711,1,603,2011-01-03 00:00:00
208712,1,603,2007-05-11 00:00:00
208713,1,603,2011-10-27 00:00:00
208714,1,603,2010-09-23 00:00:00
208715,1,603,2010-05-03 00:00:00
209012,1,603,2010-05-19 00:00:00
208717,1,603,2008-08-28 00:00:00
208718,1,603,2012-03-01 00:00:00
208719,1,603,2009-03-31 00:00:00
208720,1,603,2012-10-12 00:00:00
208721,1,603,2010-05-03 00:00:00
208722,1,603,2012-06-11 00:00:00
208723,1,603,2011-01-24 00:00:00
208724,1,603,2009-11-09 00:00:00
208725,1,603,2012-04-11 00:00:00
208726,1,603,2010-09-29 00:00:00
208727,1,603,2013-11-13 00:00:00
208728,1,603,2012-07-10 00:00:00
208729,1,603,2010-10-07 00:00:00
208730,1,603,2008-04-08 00:00:00
208731,1,603,2010-06-25 00:00:00
208732,1,603,2012-04-19 00:00:00
208733,1,603,2013-10-15 00:00:00
208734,1,603,2011-07-01 00:00:00
208735,1,603,2013-08-22 00:00:00
208736,1,603,2012-12-17 00:00:00
208737,1,603,2013-08-15 00:00:00
208738,1,603,2012-12-06 00:00:00
208739,1,603,2012-01-03 00:00:00
208740,1,603,2007-05-09 00:00:00
209011,1,603,2009-03-04 00:00:00
208742,1,603,2012-07-16 00:00:00
208743,1,603,2009-08-08 00:00:00
208744,1,603,2011-10-14 00:00:00
208745,1,603,2010-03-30 00:00:00
208746,1,603,2013-03-06 00:00:00
208747,1,603,2013-08-29 00:00:00
208748,1,603,2012-12-17 00:00:00
208749,1,603,2010-05-04 00:00:00
208750,1,603,2004-09-16 00:00:00
208751,1,603,2009-08-11 00:00:00
208752,1,603,2013-08-08 00:00:00
208753,1,603,2009-11-21 00:00:00
208754,1,603,2011-07-12 00:00:00
208755,1,603,2011-04-01 00:00:00
209010,1,603,2009-05-27 00:00:00
208757,1,603,2011-10-20 00:00:00
208758,1,603,2013-11-07 00:00:00
208759,1,603,2010-02-25 00:00:00
208760,1,603,2013-01-11 00:00:00
208761,1,603,2010-10-01 00:00:00
208762,1,603,2010-09-17 00:00:00
208763,1,603,2011-12-16 00:00:00
208764,1,603,2006-06-16 00:00:00
208765,1,603,2016-05-05 00:00:00
208766,1,603,2012-08-24 00:00:00
208767,1,603,2011-02-10 00:00:00
208768,1,603,2011-03-16 00:00:00
208769,1,603,2013-04-05 00:00:00
208770,1,603,2009-02-26 00:00:00
208771,1,603,2013-11-18 00:00:00
208772,1,603,2016-05-09 00:00:00
208773,1,603,2013-07-06 00:00:00
208774,1,603,2009-10-05 00:00:00
208775,1,603,2013-05-16 00:00:00
208776,1,603,2013-04-09 00:00:00
208777,1,603,2009-05-04 00:00:00
208778,1,603,2011-10-26 00:00:00
208779,1,603,2013-11-14 00:00:00
208780,1,603,2011-12-07 00:00:00
208781,1,603,2011-02-16 00:00:00
208782,1,603,2012-09-21 00:00:00
208783,1,603,2013-08-02 00:00:00
208784,1,603,2010-10-12 00:00:00
208785,1,603,2009-04-14 00:00:00
208786,1,603,2011-08-02 00:00:00
208787,1,603,2012-11-26 00:00:00
208788,1,603,2011-03-02 00:00:00
208789,1,603,2011-02-23 00:00:00
208790,1,603,2011-01-13 00:00:00
208791,1,603,2006-02-07 00:00:00
208792,1,603,2011-05-13 00:00:00
208793,1,603,2011-05-06 00:00:00
208794,1,603,2013-10-20 00:00:00
208795,1,603,2012-01-11 00:00:00
208796,1,603,2010-09-30 00:00:00
208797,1,603,2011-06-13 00:00:00
208798,1,603,2011-03-08 00:00:00
208799,1,603,2013-01-10 00:00:00
208800,1,603,2011-09-08 00:00:00
208801,1,603,2007-10-17 00:00:00
208802,1,603,2011-08-03 00:00:00
208803,1,603,2013-02-04 00:00:00
208804,1,603,2013-11-15 00:00:00
208805,1,603,2010-07-06 00:00:00
208806,1,603,2013-03-26 00:00:00
208807,1,603,2010-02-25 00:00:00
208808,1,603,2011-03-28 00:00:00
208809,1,603,2007-07-20 00:00:00
208810,1,603,2008-02-05 00:00:00
208811,1,603,2013-08-26 00:00:00
208812,1,603,2009-08-10 00:00:00
208813,1,603,2015-05-01 00:00:00
208814,1,603,2008-12-10 00:00:00
208815,1,603,2009-07-13 00:00:00
208816,1,603,2009-07-20 00:00:00
208817,1,603,2013-04-09 00:00:00
208818,1,603,2013-09-30 00:00:00
208819,1,603,2008-09-05 00:00:00
208820,1,603,2013-08-01 00:00:00
208821,1,603,2010-04-08 00:00:00
208822,1,603,2010-11-19 00:00:00
208823,1,603,2011-06-01 00:00:00
208824,1,603,2013-04-04 00:00:00
208825,1,603,2010-07-30 00:00:00
208826,1,603,2010-04-06 00:00:00
208827,1,603,2008-04-01 00:00:00
208828,1,603,2009-11-03 00:00:00
208829,1,603,2011-02-24 00:00:00
208830,1,603,2005-03-29 00:00:00
209009,1,603,2011-08-22 00:00:00
208832,1,603,2011-05-17 00:00:00
208833,1,603,2012-06-04 00:00:00
208834,1,603,2013-10-21 00:00:00
208835,1,603,2013-08-23 00:00:00
208836,1,603,2010-10-22 00:00:00
208837,1,603,2013-08-23 00:00:00
208838,1,603,2008-06-12 00:00:00
208839,1,603,2013-08-08 00:00:00
208840,1,603,2016-06-16 00:00:00
208841,1,603,2013-09-18 00:00:00
208842,1,603,2011-12-05 00:00:00
208843,1,603,2010-11-19 00:00:00
208844,1,603,2009-03-28 00:00:00
208845,1,603,2009-09-21 00:00:00
208846,1,603,2013-04-30 00:00:00
208847,1,603,2013-03-29 00:00:00
208848,1,603,2014-06-02 00:00:00
208849,1,603,2013-06-10 00:00:00
208850,1,603,2009-09-04 00:00:00
208851,1,603,2013-05-02 00:00:00
208852,1,603,2009-09-25 00:00:00
208853,1,603,2008-09-26 00:00:00
208854,1,603,2011-08-18 00:00:00
208855,1,603,2008-04-03 00:00:00
208856,1,603,2013-01-22 00:00:00
208857,1,603,2013-03-20 00:00:00
208858,1,603,2006-03-07 00:00:00
208859,1,603,2013-03-29 00:00:00
209008,1,603,2012-05-09 00:00:00
208861,1,603,2009-07-09 00:00:00
208862,1,603,2012-08-16 00:00:00
208863,1,603,2012-08-22 00:00:00
208864,1,603,2013-09-30 00:00:00
208865,1,603,2011-07-07 00:00:00
208866,1,603,2013-01-25 00:00:00
208867,1,603,2012-10-12 00:00:00
208868,1,603,2009-01-29 00:00:00
208869,1,603,2011-02-24 00:00:00
208870,1,603,2012-06-06 00:00:00
208871,1,603,2009-06-11 00:00:00
208872,1,603,2011-08-15 00:00:00
208873,1,603,2013-06-26 00:00:00
208874,1,603,2013-11-15 00:00:00
208875,1,603,2013-08-20 00:00:00
208876,1,603,2013-07-09 00:00:00
208877,1,603,2012-08-28 00:00:00
208878,1,603,2013-03-11 00:00:00
208879,1,603,2010-07-26 00:00:00
208880,1,603,2011-12-23 00:00:00
208881,1,603,2008-02-22 00:00:00
208882,1,603,2010-05-12 00:00:00
208883,1,603,2015-10-23 00:00:00
208884,1,603,2010-06-07 00:00:00
208885,1,603,2008-07-29 00:00:00
208886,1,603,2007-12-03 00:00:00
208887,1,603,2012-08-20 00:00:00
208888,1,603,2011-03-07 00:00:00
208889,1,603,2008-03-19 00:00:00
209007,1,603,2009-02-13 00:00:00
208891,1,603,2010-11-30 00:00:00
208892,1,603,2008-06-02 00:00:00
208893,1,603,2013-01-17 00:00:00
208894,1,603,2007-09-04 00:00:00
208895,1,603,2009-10-30 00:00:00
208896,1,603,2011-06-22 00:00:00
208897,1,603,2011-11-02 00:00:00
208898,1,603,2013-11-07 00:00:00
208899,1,603,2011-02-22 00:00:00
208900,1,603,2013-06-20 00:00:00
208901,1,603,2010-03-18 00:00:00
208902,1,603,2013-05-23 00:00:00
208903,1,603,2011-03-18 00:00:00
208904,1,603,2007-01-10 00:00:00
208905,1,603,2013-01-21 00:00:00
208906,1,603,2015-12-06 00:00:00
208907,1,603,2011-01-26 00:00:00
208908,1,603,2013-05-14 00:00:00
208909,1,603,2013-09-06 00:00:00
208910,1,603,2012-11-02 00:00:00
208911,1,603,2011-09-26 00:00:00
208912,1,603,2008-08-01 00:00:00
208913,1,603,2013-08-26 00:00:00
208914,1,603,2013-01-14 00:00:00
208915,1,603,2011-05-12 00:00:00
208916,1,603,2013-11-15 00:00:00
208917,1,603,2011-01-04 00:00:00
208918,1,603,2012-07-11 00:00:00
208919,1,603,2013-10-11 00:00:00
208920,1,603,2013-02-01 00:00:00
209006,1,603,2010-03-10 00:00:00
208922,1,603,2009-01-26 00:00:00
208923,1,603,2012-11-05 00:00:00
208924,1,603,2009-12-16 00:00:00
208925,1,603,2012-08-11 00:00:00
208926,1,603,2010-04-01 00:00:00
208927,1,603,2011-09-12 00:00:00
208928,1,603,2013-11-14 00:00:00
208929,1,603,2013-03-14 00:00:00
208930,1,603,2010-05-20 00:00:00
208931,1,603,2011-11-15 00:00:00
208932,1,603,2011-01-22 00:00:00
208933,1,603,2006-05-11 00:00:00
208934,1,603,2009-06-29 00:00:00
208935,1,603,2009-09-01 00:00:00
208936,1,603,2012-09-14 00:00:00
208937,1,603,2007-06-19 00:00:00
208938,1,603,2011-10-03 00:00:00
208939,1,603,2008-10-02 00:00:00
208940,1,603,2008-12-05 00:00:00
208941,1,603,2011-07-18 00:00:00
208942,1,603,2011-01-19 00:00:00
208943,1,603,2010-04-09 00:00:00
208944,1,603,2011-11-07 00:00:00
208945,1,603,2004-08-17 00:00:00
208946,1,603,2013-03-07 00:00:00
208947,1,603,2009-10-16 00:00:00
208948,1,603,2010-01-13 00:00:00
208949,1,603,2011-08-11 00:00:00
208950,1,603,2011-02-15 00:00:00
208951,1,603,2013-04-24 00:00:00
208952,1,603,2015-11-07 00:00:00
208953,1,603,2012-06-25 00:00:00
208954,1,603,2010-03-01 00:00:00
208955,1,603,2008-07-24 00:00:00
208956,1,603,2009-03-13 00:00:00
208957,1,603,2013-08-20 00:00:00
208958,1,603,2009-08-26 00:00:00
208959,1,603,2009-10-19 00:00:00
208960,1,603,2013-03-22 00:00:00
208961,1,603,2009-07-14 00:00:00
208962,1,603,2009-02-19 00:00:00
208963,1,603,2010-05-20 00:00:00
208964,1,603,2010-06-25 00:00:00
208965,1,603,2010-03-30 00:00:00
208966,1,603,2011-11-29 00:00:00
208967,1,603,2013-02-21 00:00:00
208968,1,603,2013-03-08 00:00:00
208969,1,603,2012-08-07 00:00:00
208970,1,603,2010-12-10 00:00:00
208971,1,603,2012-08-07 00:00:00
208972,1,603,2010-04-29 00:00:00
208973,1,603,2011-01-06 00:00:00
208974,1,603,2013-06-07 00:00:00
208975,1,603,2011-09-16 00:00:00
208976,1,603,2013-07-03 00:00:00
208977,1,603,2013-03-28 00:00:00
208978,1,603,2010-09-30 00:00:00
208979,1,603,2010-02-01 00:00:00
208980,1,603,2012-08-08 00:00:00
208981,1,603,2008-08-22 00:00:00
208982,1,603,2009-02-23 00:00:00
208983,1,603,2008-09-22 00:00:00
208984,1,603,2008-08-04 00:00:00
208985,1,603,2009-05-11 00:00:00
208986,1,603,2012-07-23 00:00:00
208987,1,603,2015-10-12 00:00:00
208988,1,603,2009-03-09 00:00:00
208989,1,603,2012-07-24 00:00:00
208990,1,603,2006-11-02 00:00:00
208991,1,603,2008-02-22 00:00:00
208992,1,603,2011-01-04 00:00:00
208993,1,603,2015-07-03 00:00:00
208994,1,603,2013-04-13 00:00:00
208995,1,603,2012-06-29 00:00:00
208996,1,603,2013-09-24 00:00:00
208997,1,603,2010-01-19 00:00:00
208998,1,603,2013-06-20 00:00:00
208999,1,603,2009-05-06 00:00:00
209000,1,603,2012-08-16 00:00:00
209001,1,603,2010-10-11 00:00:00
209002,1,603,2013-01-09 00:00:00
209003,1,603,2011-07-14 00:00:00
209004,1,603,2010-11-03 00:00:00
209005,1,603,2008-09-17 00:00:00
293886,1,603,2014-04-02 08:00:00
293913,1,603,2014-04-02 09:00:00
293959,1,603,2014-04-02 10:00:00
293986,1,603,2014-04-02 11:00:00
293995,1,603,2014-04-02 11:00:00
294028,1,603,2016-03-18 00:00:00
380439,1,603,2015-09-08 00:00:00
258320,1,603,2014-02-03 00:00:00
294051,1,603,2014-04-02 00:00:00
294061,1,603,2014-04-03 00:00:00
294062,1,603,2014-04-02 13:00:00
294070,1,603,2014-04-02 13:00:00
380226,1,603,2014-09-16 14:00:00
361725,1,603,2015-09-19 00:00:00
294165,1,603,2014-04-02 16:00:00
294199,1,603,2010-04-16 00:00:00
294203,1,603,2014-04-03 00:00:00
380063,1,603,2014-09-16 13:00:00
380023,1,603,2014-09-16 12:00:00
340856,1,603,2014-06-11 18:00:00
289814,1,603,2016-01-26 00:00:00
257409,1,603,2014-01-29 00:00:00
379959,1,603,2014-09-16 11:00:00
257398,1,603,2013-05-14 00:00:00
258513,1,603,2016-03-24 00:00:00
294773,1,603,2014-04-07 00:00:00
294804,1,603,2014-04-03 11:00:00
294806,1,603,2014-04-03 11:00:00
294872,1,603,2015-12-17 00:00:00
257380,1,603,2014-01-29 00:00:00
257379,1,603,2014-01-29 00:00:00
371355,1,603,2014-09-16 00:00:00
294973,1,603,2014-04-03 14:00:00
379787,1,603,2014-09-16 09:00:00
295386,1,603,2014-04-05 00:00:00
289738,1,603,2014-03-29 12:00:00
258625,1,603,2014-01-30 09:00:00
295488,1,603,2014-04-04 09:00:00
360819,1,603,2015-07-28 00:00:00
295579,1,603,2014-04-04 12:00:00
257300,1,603,2014-01-30 00:00:00
295651,1,603,2014-04-04 13:00:00
257291,1,603,2014-01-28 10:00:00
295681,1,603,2014-04-04 14:00:00
295691,1,603,2016-04-20 00:00:00
361581,1,603,2014-07-30 15:00:00
295751,1,603,2016-01-28 00:00:00
295776,1,603,2014-04-07 00:00:00
295803,1,603,2014-04-06 00:00:00
289687,1,603,2014-03-29 09:00:00
360762,1,603,2014-07-28 11:00:00
371449,1,603,2014-08-28 04:00:00
360755,1,603,2010-08-25 00:00:00
361785,1,603,2011-09-01 00:00:00
258810,1,603,2014-02-12 00:00:00
258844,1,603,2014-02-04 00:00:00
295994,1,603,2014-04-05 09:00:00
295997,1,603,2014-04-05 09:00:00
296005,1,603,2014-04-05 10:00:00
296025,1,603,2014-04-05 11:00:00
258905,1,603,2016-03-01 00:00:00
296200,1,603,2016-02-09 00:00:00
296209,1,603,2014-04-06 02:00:00
341995,1,603,2014-06-13 09:00:00
296258,1,603,2014-04-06 09:00:00
296275,1,603,2014-04-06 11:00:00
296303,1,603,2014-04-06 13:00:00
339803,1,603,2014-06-11 08:00:00
342013,1,603,2014-06-13 09:00:00
259025,1,603,2014-02-10 00:00:00
259026,1,603,2014-01-31 12:00:00
259085,1,603,2014-02-03 00:00:00
342059,1,603,2014-06-13 10:00:00
259100,1,603,2014-02-05 00:00:00
296537,1,603,2014-04-07 11:00:00
296583,1,603,2014-04-07 13:00:00
361841,1,603,2014-07-31 10:00:00
290760,1,603,2014-04-01 00:00:00
296611,1,603,2014-04-07 14:00:00
296637,1,603,2014-04-07 15:00:00
296666,1,603,2015-12-19 00:00:00
259192,1,603,2014-02-27 00:00:00
296716,1,603,2014-04-08 00:00:00
296718,1,603,2014-04-08 00:00:00
361854,1,603,2010-05-14 00:00:00
361863,1,603,2014-07-31 11:00:00
257071,1,603,2014-01-28 00:00:00
258082,1,603,2014-01-30 00:00:00
257043,1,603,2014-02-02 00:00:00
296872,1,603,2014-04-08 10:00:00
296885,1,603,2014-04-08 11:00:00
259529,1,603,2016-02-17 00:00:00
296895,1,603,2014-04-08 11:00:00
360579,1,603,2014-07-29 00:00:00
296956,1,603,2014-04-08 13:00:00
296960,1,603,2014-04-09 00:00:00
259595,1,603,2014-02-05 00:00:00
296978,1,603,2014-04-08 14:00:00
259677,1,603,2016-02-25 00:00:00
259678,1,603,2014-02-04 00:00:00
339609,1,603,2014-06-11 08:00:00
259687,1,603,2015-07-01 00:00:00
360482,1,603,2014-07-27 00:00:00
360471,1,603,2015-07-15 00:00:00
259729,1,603,2014-02-03 15:00:00
259750,1,603,2014-02-04 00:00:00
289443,1,603,2014-04-08 00:00:00
259764,1,603,2014-02-10 00:00:00
259765,1,603,2014-02-04 00:00:00
360433,1,603,2012-03-22 00:00:00
361970,1,603,2014-07-31 15:00:00
361972,1,603,2014-07-31 15:00:00
259820,1,603,2014-02-06 00:00:00
378778,1,603,2014-09-15 16:00:00
259826,1,603,2014-02-06 00:00:00
360313,1,603,2014-07-26 00:00:00
361981,1,603,2014-07-31 16:00:00
342260,1,603,2014-06-13 12:00:00
362004,1,603,2015-08-01 00:00:00
359954,1,603,2010-06-30 00:00:00
259915,1,603,2015-07-20 00:00:00
361525,1,603,2014-07-30 14:00:00
339309,1,603,2014-06-15 00:00:00
362023,1,603,2014-07-31 17:00:00
359908,1,603,2014-07-25 13:00:00
259963,1,603,2015-08-09 00:00:00
259982,1,603,2014-02-06 00:00:00
259984,1,603,2014-02-09 00:00:00
359889,1,603,2014-07-25 12:00:00
260006,1,603,2014-02-05 00:00:00
289251,1,603,2014-03-28 14:00:00
339220,1,603,2014-06-10 13:00:00
260019,1,603,2014-02-06 00:00:00
260023,1,603,2014-02-09 00:00:00
260043,1,603,2014-02-10 00:00:00
260056,1,603,2014-02-06 00:00:00
260074,1,603,2014-02-06 00:00:00
260076,1,603,2014-03-11 00:00:00
339167,1,603,2014-06-10 11:00:00
362038,1,603,2009-10-19 00:00:00
260099,1,603,2014-02-06 00:00:00
339142,1,603,2014-06-10 10:00:00
362042,1,603,2014-09-22 00:00:00
297542,1,603,2014-04-09 09:00:00
371210,1,603,2014-08-27 15:00:00
339119,1,603,2014-06-10 09:00:00
297555,1,603,2014-04-09 10:00:00
260130,1,603,2014-02-06 00:00:00
297579,1,603,2014-04-09 11:00:00
260151,1,603,2014-02-06 00:00:00
289200,1,603,2014-03-28 12:00:00
297595,1,603,2014-04-09 11:00:00
297599,1,603,2014-04-10 00:00:00
260166,1,603,2014-02-11 00:00:00
297608,1,603,2014-04-10 00:00:00
289192,1,603,2014-03-28 12:00:00
297638,1,603,2016-02-16 00:00:00
339017,1,603,2014-06-09 00:00:00
362057,1,603,2015-12-02 00:00:00
289167,1,603,2014-03-28 11:00:00
359767,1,603,2014-07-28 00:00:00
371184,1,603,2014-08-27 14:00:00
289147,1,603,2014-03-28 10:00:00
256691,1,603,2014-02-01 00:00:00
260268,1,603,2014-03-04 00:00:00
256681,1,603,2014-01-30 00:00:00
260280,1,603,2014-02-10 00:00:00
260295,1,603,2014-02-07 00:00:00
378614,1,603,2014-09-15 13:00:00
338900,1,603,2014-06-09 14:00:00
342372,1,603,2014-06-13 14:00:00
260355,1,603,2015-11-21 00:00:00
297859,1,603,2016-04-18 00:00:00
297875,1,603,2014-04-13 00:00:00
256639,1,603,2016-02-27 00:00:00
359707,1,603,2014-07-28 00:00:00
260502,1,603,2014-02-10 00:00:00
260573,1,603,2014-02-07 00:00:00
361456,1,603,2014-07-30 12:00:00
297970,1,603,2014-04-11 00:00:00
297992,1,603,2014-04-10 08:00:00
256617,1,603,2009-01-20 00:00:00
359668,1,603,2014-07-24 16:00:00
298011,1,603,2014-04-10 09:00:00
298014,1,603,2014-04-10 09:00:00
260640,1,603,2014-02-07 00:00:00
298022,1,603,2014-04-10 10:00:00
256608,1,603,2014-01-27 12:00:00
256606,1,603,2014-01-27 12:00:00
298031,1,603,2014-04-10 10:00:00
260764,1,603,2014-02-13 00:00:00
298087,1,603,2010-04-10 00:00:00
256588,1,603,2014-01-28 00:00:00
338652,1,603,2014-06-08 16:00:00
338644,1,603,2014-06-08 15:00:00
378494,1,603,2015-06-29 00:00:00
338633,1,603,2014-06-08 14:00:00
298131,1,603,2014-04-10 14:00:00
359610,1,603,2015-07-19 00:00:00
260862,1,603,2016-02-15 00:00:00
359606,1,603,2016-07-09 00:00:00
260995,1,603,2014-02-10 00:00:00
298180,1,603,2014-04-10 16:00:00
371134,1,603,2014-08-27 12:00:00
256558,1,603,2014-01-27 11:00:00
338525,1,603,2014-06-11 00:00:00
338517,1,603,2014-06-08 00:00:00
261150,1,603,2014-02-10 00:00:00
261173,1,603,2015-04-26 00:00:00
298289,1,603,2014-04-28 00:00:00
378463,1,603,2014-09-23 00:00:00
261251,1,603,2014-02-13 00:00:00
298320,1,603,2014-04-12 00:00:00
298324,1,603,2014-04-12 00:00:00
359560,1,603,2014-07-24 10:00:00
359550,1,603,2014-07-24 09:00:00
338451,1,603,2016-06-04 00:00:00
298387,1,603,2014-04-11 08:00:00
338408,1,603,2014-06-10 00:00:00
338400,1,603,2014-06-07 14:00:00
261355,1,603,2014-02-08 00:00:00
371483,1,603,2014-08-28 08:00:00
338387,1,603,2014-06-07 13:00:00
298432,1,603,2014-04-11 11:00:00
338370,1,603,2014-06-07 12:00:00
359530,1,603,2014-07-24 08:00:00
359520,1,603,2015-07-24 00:00:00
298461,1,603,2014-04-11 12:00:00
298479,1,603,2016-04-03 00:00:00
298482,1,603,2014-04-11 12:00:00
338323,1,603,2014-06-07 08:00:00
261443,1,603,2014-02-08 00:00:00
298519,1,603,2016-02-11 00:00:00
298522,1,603,2014-04-09 00:00:00
298523,1,603,2016-04-04 00:00:00
378364,1,603,2014-09-16 00:00:00
298549,1,603,2010-03-23 00:00:00
298576,1,603,2012-09-01 00:00:00
359475,1,603,2014-07-24 00:00:00
338126,1,603,2014-06-06 18:00:00
261600,1,603,2014-02-09 00:00:00
261616,1,603,2016-02-07 00:00:00
371071,1,603,2014-08-27 08:00:00
298788,1,603,2014-04-12 13:00:00
261716,1,603,2014-02-09 09:00:00
298803,1,603,2014-04-12 15:00:00
298813,1,603,2016-04-08 00:00:00
298821,1,603,2014-04-12 17:00:00
341374,1,603,2014-06-12 15:00:00
298879,1,603,2014-04-13 01:00:00
337989,1,603,2014-06-06 13:00:00
298910,1,603,2016-04-02 00:00:00
298976,1,603,2016-04-30 00:00:00
298996,1,603,2014-04-13 17:00:00
299017,1,603,2014-04-14 00:00:00
337918,1,603,2014-06-06 11:00:00
337911,1,603,2014-06-06 11:00:00
337906,1,603,2014-06-11 00:00:00
256385,1,603,2009-04-10 00:00:00
262269,1,603,2014-02-12 00:00:00
337891,1,603,2014-06-06 11:00:00
262284,1,603,2014-02-11 00:00:00
337869,1,603,2014-06-06 10:00:00
299095,1,603,2014-04-15 00:00:00
299098,1,603,2014-04-14 09:00:00
299107,1,603,2014-04-14 10:00:00
262397,1,603,2016-02-18 00:00:00
299121,1,603,2014-04-14 11:00:00
299130,1,603,2014-04-16 00:00:00
262416,1,603,2014-02-12 00:00:00
262424,1,603,2014-02-10 12:00:00
262435,1,603,2014-02-11 00:00:00
299171,1,603,2014-04-14 14:00:00
262455,1,603,2014-02-12 00:00:00
361668,1,603,2014-07-30 18:00:00
359314,1,603,2014-07-25 00:00:00
359313,1,603,2014-07-25 00:00:00
299293,1,603,2014-04-16 00:00:00
262526,1,603,2014-02-13 00:00:00
359272,1,603,2014-07-25 00:00:00
299442,1,603,2014-04-15 11:00:00
299452,1,603,2014-04-15 11:00:00
299461,1,603,2014-04-15 11:00:00
299466,1,603,2014-04-15 11:00:00
299467,1,603,2014-04-15 12:00:00
359248,1,603,2016-07-17 00:00:00
299488,1,603,2014-04-20 00:00:00
299492,1,603,2014-04-15 13:00:00
359244,1,603,2014-07-25 00:00:00
299503,1,603,2014-04-15 13:00:00
359228,1,603,2016-07-11 00:00:00
299671,1,603,2016-04-25 00:00:00
359201,1,603,2014-07-24 00:00:00
299729,1,603,2014-04-16 09:00:00
299756,1,603,2014-04-16 10:00:00
359197,1,603,2014-07-23 10:00:00
299773,1,603,2014-04-17 00:00:00
299791,1,603,2014-04-16 12:00:00
299800,1,603,2014-04-16 13:00:00
299810,1,603,2014-04-16 13:00:00
288766,1,603,2014-03-27 16:00:00
299837,1,603,2014-04-16 14:00:00
359179,1,603,2014-07-23 09:00:00
359149,1,603,2014-07-23 08:00:00
300052,1,603,2014-04-17 11:00:00
300135,1,603,2014-04-16 00:00:00
300136,1,603,2014-04-17 14:00:00
300149,1,603,2016-04-12 00:00:00
300207,1,603,2016-04-06 00:00:00
359076,1,603,2014-07-23 00:00:00
300229,1,603,2014-04-21 00:00:00
300340,1,603,2014-04-18 09:00:00
300346,1,603,2014-04-18 10:00:00
300349,1,603,2014-04-18 10:00:00
300355,1,603,2014-04-21 00:00:00
300378,1,603,2014-04-18 12:00:00
300381,1,603,2011-05-19 00:00:00
300413,1,603,2013-03-25 00:00:00
300436,1,603,2011-06-09 00:00:00
300439,1,603,2014-04-18 15:00:00
300463,1,603,2014-04-21 00:00:00
358993,1,603,2014-07-24 00:00:00
300566,1,603,2013-05-07 00:00:00
300590,1,603,2015-11-15 00:00:00
362128,1,603,2014-08-10 00:00:00
358950,1,603,2015-07-01 00:00:00
300619,1,603,2014-04-19 13:00:00
