document_id,topic_id,confidence_level
1368127,102,0.0217484407825531
1368127,232,0.0181999195459516
1368127,95,0.0116830065664676
1368127,27,0.0110165408385617
1410250,113,0.197745394995561
1410250,260,0.196663933476091
1410250,153,0.0378618981691214
1410250,92,0.0200194020093442
1410250,262,0.0183154618639112
1410250,168,0.0180566366008062
1410250,148,0.0133593148090414
1473099,113,0.194743463196753
1473099,260,0.101143942153327
1473099,249,0.0381124497948315
1473099,235,0.0296506191649223
1473099,219,0.0251161983821954
1473099,140,0.0153370306525758
1473099,148,0.0100371387721528
1412792,260,0.0676738621340768
1412792,100,0.0114186217047326
1412792,286,0.00958018276941876
1412792,192,0.00952699957186173
1412798,113,0.197939199419437
1412798,260,0.11195554939996
1412798,84,0.0548267967219892
1412798,143,0.0209987736015522
1412798,24,0.0133678966458576
1412798,235,0.00959871959058722
1412804,113,0.231008874648409
1412804,260,0.0898733777681985
1412804,130,0.018396210581542
1412804,297,0.0173385754169764
1412804,168,0.0114833856229072
1376224,113,0.179664613999544
1376224,260,0.115151840404113
1376224,16,0.0437334171259445
1376224,100,0.0349640262883021
1376224,170,0.0185717078307499
1376224,92,0.0157229109013876
1376224,84,0.0151168737296756
1376224,108,0.0100264281540211
1376224,72,0.00919761315502514
1346844,113,0.147229592718573
1346844,20,0.0573424653463796
1346844,262,0.0432459414949798
1346844,260,0.0350559566499408
1346844,26,0.032715317522417
1346844,16,0.0251905092821195
1346844,140,0.0246765764053599
1346844,44,0.0153717846127969
1346844,107,0.00919517832507798
1473259,113,0.16373111892659
1473259,260,0.141568524238499
1473259,89,0.0454184283870822
1473259,16,0.0421122019200032
1473259,153,0.0385795918015659
1473259,84,0.0250419343560053
1473259,265,0.0177489782664934
1473259,168,0.0173695128517219
1473259,296,0.016492500259316
1473259,20,0.0084884592529632
1360839,113,0.212560369824503
1360839,260,0.0946775383056989
1360839,235,0.0364362167478088
1360839,140,0.0252037302374989
1360839,274,0.0125547464720196
1360839,103,0.00926084798083886
1449199,148,0.120933785288645
1449199,113,0.0453348037732284
1449199,20,0.037761349264495
1449199,143,0.0340537467236505
1449199,110,0.0152760457297918
1449199,1,0.0143647266319685
1410990,113,0.157286493701607
1410990,260,0.0969865224925925
1410990,143,0.0944379202989859
1410990,89,0.0479279528226037
1410990,20,0.0362923556881564
1410990,221,0.0278290752018549
1410990,168,0.02030045662268
1410990,262,0.010209807274835
1360827,113,0.186224674954917
1360827,89,0.0702241469826097
1360827,260,0.0665800566086693
1360827,143,0.0397279576934459
1360827,140,0.0307718738836654
1360827,95,0.0160433459995387
1360827,32,0.0124801915064257
1360827,191,0.0106951827171704
1360827,148,0.00913081519104437
1360827,268,0.00826965395283562
1476438,113,0.206687874326792
1476438,260,0.120037028916757
1476438,140,0.0386823229595759
1476438,207,0.0102486154849292
1476438,131,0.00839154588380925
1376257,113,0.195167618279824
1376257,260,0.130247695993883
1376257,20,0.0198052417592466
1376257,143,0.0160199404024072
1376257,235,0.00844755054006226
1376257,258,0.00814708868060596
1401790,113,0.228869496323203
1401790,249,0.0622277323105227
1401790,260,0.0621454491275947
1401790,168,0.0242056982582054
1401790,148,0.0201254506150283
1401790,108,0.0175220170788666
1401790,140,0.0125526013255716
1401790,136,0.0107789907688853
1401790,131,0.00938812356148234
1399713,113,0.169061539947416
1399713,260,0.162446890863954
1399713,140,0.0246860961607515
1399713,131,0.010376407263321
1318302,148,0.218290777703515
1318302,113,0.118668408261438
1318302,143,0.0847320384995778
1318302,294,0.0426510329296847
1318302,292,0.0277567345945874
1318302,254,0.0232003608262046
1318302,89,0.0183188918431169
1318302,92,0.0152172196360499
1318302,248,0.00881091319921083
1318302,109,0.0087882909092253
1318302,110,0.00852569571490078
1387910,113,0.178839497534329
1387910,260,0.12121455456338
1387910,249,0.0410943036760356
1387910,8,0.0251631432669567
1387910,68,0.012010800159022
1449690,113,0.192502867009453
1449690,260,0.165842959470765
1449690,207,0.0166497389401772
1449690,24,0.00989486018298543
1449690,148,0.00985265457393101
1422457,260,0.112923198677233
1422457,140,0.0586812960151954
1422457,43,0.0475183500034298
1422457,100,0.0254155888627269
1422457,61,0.0143614980114949
1422457,159,0.00835030529912247
1367238,113,0.183595257826852
1367238,260,0.0992003456918367
1367238,143,0.0563003177760596
1367238,20,0.0460507454956933
1367238,16,0.0179792335793913
1367238,168,0.017845953978448
1367238,262,0.015060845802706
1367238,52,0.0107648770599176
1367238,291,0.00891260064272057
1362020,113,0.173881426764189
1362020,2,0.0523230649132195
1362020,260,0.0516892785423721
1362020,55,0.0501423271761751
1362020,196,0.0390495511233271
1362020,294,0.0325954738293899
1379399,21,0.279308348623197
1367233,113,0.183844147353766
1367233,260,0.15314700612588
1367233,136,0.020880200835208
1367233,55,0.0167635206705408
1342893,113,0.18255644457191
1342893,260,0.120479777131989
1342893,109,0.0198223936548293
1342893,55,0.0170818202073304
1342893,271,0.0139842506700692
1342893,181,0.0128512268203036
1342893,202,0.0115454163887845
1342893,26,0.00825146342902728
1360753,113,0.21370010904565
1360753,260,0.124968687991683
1360753,84,0.0257932178681056
1360753,235,0.0184676612951117
1399625,113,0.220930490246226
1399625,260,0.0620613277745535
1399625,249,0.0545878101960161
1399625,235,0.0400113428588048
1399625,148,0.0157148740974174
1399620,113,0.217776633461768
1399620,260,0.0677747068203954
1399620,207,0.0279601802224356
1399620,148,0.0235767815235787
1399620,235,0.0220300244084999
1399620,198,0.0149036134911846
1399620,109,0.0126710454064198
1346863,113,0.167651523369212
1346863,260,0.123237169385692
1346863,20,0.0475653722743463
1346863,43,0.0291254074438255
1346863,258,0.0108036031084077
1399619,283,0.140531235804624
1428594,113,0.205051000102662
1428594,260,0.107132929006767
1428594,93,0.0152880897416278
1428594,297,0.0148072563985215
1428594,174,0.0097948579226597
1463042,113,0.211944829588986
1463042,260,0.0753431245923992
1463042,20,0.072865120566318
1463042,265,0.0144711742814907
1463042,168,0.0141865771701944
1463042,148,0.0130198920175666
1463042,108,0.00949542263669195
1463042,286,0.00828584370488552
1324125,113,0.18779947845508
1324125,260,0.122241227200406
1324125,86,0.0190029634834704
1324125,148,0.0167262312129558
1324125,258,0.010969984172952
1324125,219,0.0105462486242456
1324125,31,0.00974548960453936
1324125,92,0.00871070327007695
1376333,148,0.123330022076632
1376333,113,0.10392062490414
1376333,85,0.0965721674956497
1376333,89,0.0758374581184902
1376333,143,0.0417594318543241
1376333,260,0.0356897022167671
1376333,140,0.0346346628446739
1376333,71,0.0282452837319287
1376333,294,0.0261758153931748
1376333,238,0.0225447230693726
1399614,113,0.146714878461128
1399614,32,0.0638233369154537
1399614,16,0.0559604086722686
1399614,140,0.0394522638197678
1399614,260,0.0308383250749617
1399614,265,0.0258767196566193
1399614,168,0.0223968974973563
1399614,89,0.0221495423379774
1399614,62,0.0219998394947779
1399614,13,0.0200287991123208
1399614,192,0.0163570749957455
1399614,109,0.0145498236396495
1399614,262,0.0145157374538133
1399614,92,0.00840102638349535
1399614,24,0.00826095207055822
1466781,113,0.187870279110911
1466781,260,0.11009613697099
1466781,143,0.0547865634294159
1466781,198,0.0260844186414677
1466781,148,0.0129660052958871
1466781,168,0.00938806161358786
1317031,113,0.217005312629005
1317031,260,0.108417835876176
1317031,143,0.0445817320254111
1317031,168,0.0184939368414956
1317031,131,0.0181560917615366
1317031,20,0.00902391543166003
1376401,113,0.192311694319102
1376401,260,0.0806527303401071
1376401,84,0.0400676941235463
1376401,140,0.00819695060539873
1360570,113,0.221104963843597
1360570,260,0.0893658758001193
1360570,92,0.0211466467712733
1360570,131,0.0144683133022015
1360570,173,0.0105000611890256
1360570,176,0.00999849613818081
1360570,57,0.00955861808045971
1360570,193,0.00838412618666922
1482171,260,0.248987699600698
1405194,113,0.211590419199297
1405194,260,0.111945879775844
1405194,258,0.0471520401579478
1405194,43,0.0197425702563354
1405194,148,0.0164706434106894
1405194,207,0.0121560375894339
1405194,168,0.00907772543689727
1393404,113,0.204246515454804
1393404,260,0.172955274734302
1393404,168,0.0151040248531336
1393404,228,0.0113263813486915
1410520,113,0.208027483941421
1410520,260,0.189403451166525
1410520,249,0.0684884073756746
1410520,221,0.0125677551996044
1399521,113,0.192492792798224
1399521,260,0.114002705796597
1399521,140,0.0297910613184557
1399521,258,0.0288295763349792
1399521,2,0.0194366048980797
1399521,148,0.0178664256982233
1399521,168,0.014318321243319
1399521,276,0.00975558331505218
1399521,145,0.00838424136362532
1375627,113,0.225800085486551
1375627,260,0.086292472701084
1375627,297,0.0147297116697424
1328880,113,0.204777896294244
1328880,260,0.141854060750989
1328880,84,0.0234266349165965
1328880,55,0.0140176251353769
1328880,89,0.0109509389955469
1328880,235,0.00950296111495308
1328880,168,0.0084022305099063
1451804,113,0.179931970382376
1451804,260,0.149830176858522
1451804,249,0.0537242535142787
1451804,16,0.0331159458012879
1451804,168,0.0169139747828104
1451804,226,0.0116887209434053
1346250,113,0.224547761295115
1346250,260,0.161763105317642
1346250,16,0.0488902262628289
1346250,168,0.0145744466526939
1346250,109,0.00993183652165873
1346250,131,0.00811402479842126
1411082,113,0.156670329594604
1411082,260,0.130947184446664
1411082,84,0.0693733444508564
1411082,89,0.0400467051356899
1411082,20,0.0226975837656384
1411082,221,0.0214933528034219
1411082,32,0.0150609319007904
1411082,148,0.00997383172657559
1331502,113,0.194043259354156
1331502,143,0.0911874486463605
1331502,260,0.0837705729324355
1331502,92,0.0272425454472476
1331502,148,0.020179780354351
1331502,140,0.0176343565955266
1331502,244,0.0140572054715177
1331502,296,0.00968271391291872
1337216,113,0.149125323774018
1337216,260,0.121063653390205
1337216,143,0.0644912107347375
1337216,148,0.052171819005041
1337216,249,0.0448639851818892
1337216,100,0.0337508811229339
1337216,84,0.0314973956342003
1337216,26,0.0220953817439699
1337216,198,0.0216358966204819
1337216,221,0.020717381463419
1337216,95,0.0143275238750647
1337216,89,0.0134017272793936
1337216,52,0.0112008166516633
1337216,32,0.0103333673732604
1368314,113,0.221719914793534
1368314,260,0.089917695954467
1368314,20,0.0325146423410713
1368314,297,0.016834720457213
1476460,113,0.183376455044756
1476460,260,0.15585785431357
1476460,249,0.0427007366366771
1476460,10,0.0331909121918057
1476460,100,0.0173731218614492
1476460,168,0.0155359324313902
1476460,198,0.0106862221261245
1356784,113,0.238349130039768
1356784,260,0.0833084674149612
1356784,262,0.0149247852388115
1356784,168,0.00970195460069523
1356784,163,0.00925704627757354
1476478,113,0.155175344243232
1476478,260,0.128871546741408
1476478,249,0.0563770697076973
1476478,16,0.0404555437442557
1476478,140,0.0275674246633025
1476478,143,0.0256597296833807
1476478,109,0.0234343567265884
1476478,163,0.0122866783825993
1401895,148,0.147981108789353
1401895,113,0.118575608426187
1401895,143,0.10480548224242
1401895,260,0.0458482895407304
1401895,89,0.0404434124594046
1401895,71,0.0206313812220618
1401895,181,0.0153134855796957
1401895,1,0.0126582838891815
1401895,110,0.0123264726871703
1401895,219,0.00807271035293829
1386958,260,0.164367042782797
1386958,143,0.0540308366707475
1386958,20,0.0469018397606104
1386958,89,0.025874712314953
1386958,262,0.0109754884993749
1386958,107,0.00843027238835165
1456772,113,0.200656992391488
1456772,260,0.1298050622063
1456772,258,0.026627023917062
1456772,92,0.0188698862164078
1456772,148,0.0160641036665688
1456772,193,0.0100979393167152
1322040,113,0.199290811388441
1322040,260,0.082368555885656
1322040,244,0.0483393756102525
1322040,55,0.0255971400301642
1322040,140,0.0226878701839725
1322040,262,0.0193904848710641
1322040,92,0.0117588678720682
1399441,113,0.163628690849832
1399441,249,0.0939603966615892
1399441,174,0.0655955052045519
1399441,140,0.0456347334147094
1399441,20,0.0413971527432247
1399441,260,0.0369107899885628
1399441,170,0.0272503240064518
1399441,235,0.010245866698188
1399441,168,0.00808690808806513
1404492,113,0.161810562239851
1404492,26,0.123049792306239
1404492,20,0.0548333243660709
1404492,260,0.0463743953414854
1404492,177,0.0239929655710517
1404492,232,0.00989873267314638
1331581,113,0.22287968349838
1331581,260,0.0695174755476633
1331581,249,0.0640956782236293
1331581,32,0.0368960180095374
1331581,140,0.0266182265875426
1331581,136,0.0221641496713263
1331581,235,0.0120093461850113
1331581,207,0.0118221095313526
1331581,297,0.0113933702369679
1413426,113,0.233054877454551
1413426,260,0.118791418529366
1413426,16,0.0343866784888141
1413426,262,0.0122903880656052
1413426,207,0.0108067624082085
1413426,46,0.0105531030447404
1413426,235,0.0104458517781762
1413426,168,0.00939096137252886
1413426,92,0.00899875225967542
1413426,128,0.00846772358292957
1316206,143,0.0671135227690144
1316206,297,0.0464097713052014
1316206,20,0.0365794589311487
1316206,24,0.0327180977198778
1316206,258,0.0273091466773823
1316206,168,0.0208243958811351
1316206,90,0.00925546738184263
1392016,113,0.188853131603114
1392016,260,0.142792522656505
1392016,89,0.0244094913917137
1392016,55,0.0142586748785739
1392016,43,0.0139537144703515
1431809,113,0.191124554879264
1431809,260,0.187611925309054
1431809,244,0.0186642211569151
1431809,153,0.0184752050634989
1431809,148,0.0113790514712325
1431809,71,0.00835454352935443
1431809,89,0.00829872957786298
1456815,113,0.180950982706973
1456815,260,0.135930520301667
1456815,249,0.0682690746168952
1456815,84,0.0662128815084287
1456815,143,0.0343728707225172
1456815,148,0.026431038763902
1456815,258,0.02271414048582
1456815,192,0.0130581751552084
1428351,260,0.164877966756102
1428351,16,0.0301322484933875
1428351,113,0.0216317489184125
1340765,113,0.15332363992791
1340765,260,0.100870318921958
1340765,26,0.0532331110122124
1340765,20,0.0394071711538713
1340765,8,0.0386897979733376
1340765,262,0.0365741232730206
1340765,235,0.0128649764339705
1340765,202,0.00837604379181305
1478933,113,0.195687622641509
1478933,260,0.137494962264151
1478933,84,0.0196883396226415
1478933,89,0.0172128301886792
1478933,92,0.0156015283018868
1478933,277,0.00915583018867924
1478933,131,0.00914694339622641
1478933,32,0.0080044716981132
1442800,113,0.193303042933008
1442800,260,0.100079945859949
1442800,140,0.048007690059812
1442800,92,0.0294126373878462
1442800,196,0.0283328692455402
1442800,228,0.00951669466538367
1442800,61,0.00829470211869295
1360252,113,0.228093601669059
1360252,260,0.139499627466695
1360252,140,0.0178187224519068
1360252,148,0.0112331800965196
1360252,108,0.00979281830149955
1360252,168,0.00926906596045211
1360252,136,0.00854230411106254
1360250,113,0.207865185702411
1360250,260,0.147277336243846
1360250,140,0.0313872171775975
1360250,168,0.0145438360527931
1360250,136,0.0107720326089632
1360250,108,0.00981484075831591
1376613,113,0.213384955414407
1376613,260,0.0539941958707181
1376613,92,0.0418125824435519
1376613,219,0.0194283664270265
1376613,145,0.00836565627379167
1430612,113,0.20087541640126
1430612,260,0.106354861436116
1430612,84,0.0639061766514653
1430612,148,0.0435853574229664
1430612,71,0.0140132033456656
1430612,198,0.0135329364246597
1455855,113,0.169904529419809
1455855,24,0.0515540041409752
1455855,260,0.0503739064910575
1455855,174,0.0475208066309249
1455855,92,0.0400245871383371
1455855,26,0.0213913678583029
1474549,260,0.406326126971653
1337221,113,0.182271369031774
1337221,260,0.171716683369095
1337221,247,0.0299050411361244
1484499,103,0.441432519396361
1387407,260,0.110321590404303
1387407,113,0.0593583339124366
1387407,84,0.0165055355084572
1387407,228,0.00954855475358701
1387407,60,0.00812827534948355
1379184,260,0.218400939921251
1379184,113,0.129578275375308
1379184,249,0.0601872165750578
1379184,153,0.0385743896485284
1379184,8,0.027850713455541
1379184,235,0.0261898053772688
1379184,262,0.0213408455514403
1379184,100,0.0150848672505551
1379184,43,0.0150305397972631
1379184,198,0.0124470452012441
1379184,155,0.0121787656008034
1379184,32,0.00928664727444224
1384510,113,0.210536635258291
1384510,260,0.0946516779883209
1384510,168,0.0122700024111358
1384510,148,0.0101923600814681
1318045,260,0.212272505737423
1318045,113,0.143891476357748
1318045,249,0.0495202086892415
1318045,153,0.0395198300109932
1318045,140,0.0312331623040985
1318045,194,0.0295272338530508
1318045,221,0.0267890447018158
1318045,20,0.0254663360794187
1318045,71,0.016966086164568
1318045,232,0.015755200631881
1318045,193,0.0131648154005373
1318045,92,0.0124569472042778
1318045,235,0.0109496329358306
1456872,113,0.174678884044355
1456872,148,0.0843205256346455
1456872,260,0.0650576854707374
1456872,20,0.0629972682344814
1456872,143,0.0294104801246959
1456872,89,0.0209922782828758
1456872,109,0.0179719734523929
1456872,27,0.0128099351776917
1456872,269,0.00947520018578489
1456872,24,0.00811035273946936
1375698,113,0.218190533384311
1375698,260,0.0835933957608783
1375698,20,0.0295169347412275
1474603,113,0.219710551701835
1474603,260,0.0601468578621151
1474603,168,0.0136170390345567
1400803,113,0.203161228089774
1400803,20,0.0699393167500039
1400803,260,0.0661858554335334
1400803,262,0.024399092364183
1400803,16,0.0183339549788285
1450175,113,0.167550924535753
1450175,260,0.145281716359515
1450175,262,0.0250126230533227
1450175,153,0.0248969384498637
1450175,71,0.0109627582925237
1316257,113,0.213061046850817
1316257,260,0.0769391130629691
1316257,8,0.0118109477667695
1316257,72,0.00988603405663645
1316257,219,0.00886568927303062
1459386,113,0.224100906620347
1459386,260,0.0411826797100242
1459386,244,0.0217410366392409
1459386,109,0.0182840698809982
1459386,282,0.00882238321200672
1459386,136,0.00878384388096771
1471673,260,0.168984007735016
1471673,140,0.135916730007571
1442709,260,0.112956452765199
1442709,258,0.0414854930903629
1442709,192,0.0338098205154829
1442709,100,0.0286636544776517
1442709,181,0.0280168072514089
1442709,148,0.0219285233226766
1442709,65,0.0119817678070458
1414100,113,0.262999756036491
1414100,260,0.053087479850856
1414100,140,0.0202219590288053
1414100,281,0.0129626879327453
1414100,235,0.0124172405676335
1414100,109,0.0091678084184626
1359980,113,0.21067683232945
1359980,260,0.0710340342515141
1359980,249,0.0511063400364443
1359980,10,0.0435685175440718
1359980,131,0.0140247137099148
1359980,228,0.00814748739902023
1371799,113,0.206275184461142
1371799,260,0.0693377946734275
1371799,143,0.0558221233070279
1371799,89,0.0503699072751979
1371799,168,0.0144355966819424
1371799,135,0.00863611972530045
1352807,113,0.182037039564314
1352807,260,0.153551304105393
1352807,92,0.0195679987369938
1352807,219,0.00935485101170254
1321326,113,0.150758309276381
1321326,89,0.112357070721631
1321326,260,0.0736587752404368
1321326,173,0.0274674644868608
1321326,181,0.0219462917152718
1321326,138,0.0201313511752802
1321326,71,0.0200700258476875
1321326,207,0.0178244138659268
1321326,258,0.0135403156369688
1321326,92,0.0107259082297367
1377746,260,0.226974758243537
1377746,16,0.0662155616597439
1377746,113,0.0531586421052888
1377746,10,0.0298279872574178
1377746,262,0.012815594244943
1377746,148,0.011988950498759
1384427,113,0.207793931623932
1384427,260,0.0933019871794872
1319078,113,0.235282001448953
1319078,260,0.105801195310111
1319078,297,0.0129714584382529
1473397,113,0.218896623877951
1473397,260,0.0524944493225484
1473397,153,0.0264315587553751
1456927,113,0.177686954160587
1456927,260,0.0956392057109905
1456927,20,0.0662784706637041
1456927,26,0.0474026675078675
1456927,55,0.0196671145972837
1456927,27,0.014015533211368
1456927,207,0.00896463130115897
1347738,113,0.192921158347607
1347738,140,0.0619079063261617
1347738,260,0.0593283985981476
1347738,249,0.0578971340423164
1347738,148,0.0276346177516739
1347738,176,0.0229500522758689
1347738,84,0.0152465044658791
1347738,198,0.0139334172654735
1347738,131,0.0105210687055591
1347738,46,0.00822942636839755
1455034,260,0.1700851302817
1455034,113,0.119509492331021
1455034,16,0.0696389164379527
1455034,249,0.0660833249268818
1455034,100,0.031219614727455
1455034,26,0.0221268338700114
1455034,262,0.0196152246430303
1455034,84,0.0191366980796485
1455034,140,0.0191174292330518
1455034,153,0.0169739753360563
1455034,72,0.0161168547447077
1455034,160,0.0105074381572386
1455034,10,0.0104320838061869
1455034,148,0.0103598565650906
1455034,121,0.0099243108907026
1455034,183,0.0095145807463435
1455034,219,0.00813284808985775
1379253,113,0.18401835115369
1379253,260,0.172295192736612
1379253,249,0.0315057135408343
1379253,140,0.0294828665751386
1379253,92,0.0293496217137973
1379253,8,0.0261053438534532
1379253,168,0.0124019490976901
1379253,287,0.00952016392687267
1379253,148,0.00851199265698985
1376728,260,0.225686940015872
1376728,113,0.153656528629648
1376728,249,0.0410244613318141
1376728,8,0.0307370641158869
1376728,198,0.0298136814540018
1376728,168,0.0206782575316016
1376728,16,0.0143570084458131
1376728,155,0.00870337017893062
1376728,52,0.0084546855851298
1376738,113,0.206558340271464
1376738,260,0.142053207543351
1376738,140,0.0264294054185089
1399036,113,0.181877426066718
1399036,260,0.122251624051172
1399036,20,0.0498362841398336
1399036,92,0.015020260742565
1399036,155,0.00999987931727149
1362896,113,0.210421678278054
1362896,260,0.0746384403844386
1409863,113,0.205304675929252
1409863,260,0.0969129038529502
1409863,84,0.0445576417211693
1409863,235,0.0183571795599143
1409863,297,0.016156929913067
1409863,100,0.0126702694435856
1347113,113,0.138531158024422
1347113,148,0.11611762954393
1347113,143,0.101802202946458
1347113,260,0.0446460721723897
1347113,71,0.0442544631980629
1347113,89,0.0238984248290104
1347113,95,0.016239130267744
1347113,297,0.0107751067122319
1347113,202,0.00903478727636853
1454230,113,0.189346052127564
1454230,260,0.0963307152361029
1454230,92,0.0369287540332712
1454230,258,0.0352527415942354
1454230,16,0.0325148105016216
1454230,32,0.0275067127657701
1454230,168,0.0271498244727725
1454230,148,0.0226656543401686
1454230,235,0.0184817259629028
1454230,193,0.0145094290503324
1454230,262,0.0112735824445643
1381509,260,0.156197293513129
1381509,113,0.156008252647123
1381509,140,0.0296876575266542
1381509,26,0.024301191779836
1381509,168,0.0173100012298402
1381509,221,0.0140185445128628
1381509,131,0.0111018657976459
1448505,260,0.231340028432668
1448505,113,0.152394241957526
1448505,249,0.0408735076403127
1448505,8,0.0315355677400042
1448505,244,0.0170485881052137
1448505,143,0.0150154861445332
1448505,235,0.0133067387250879
1448505,168,0.0113910038931279
1321345,113,0.226024387875936
1321345,260,0.109322941678972
1321345,92,0.0183290959314249
1473418,113,0.211877946868939
1473418,260,0.0700338479729867
1473418,148,0.0225881418818291
1473418,109,0.0130512661780013
1473418,235,0.00879347083371966
1473418,150,0.00863349221273923
1366922,113,0.179533113903863
1366922,260,0.144745262900256
1366922,140,0.0359605993815946
1366922,84,0.0314402491212135
1466184,113,0.188958306748721
1466184,260,0.0969255036180992
1466184,20,0.0660870083708676
1466184,143,0.0323392425818491
1466184,290,0.0284826204039295
1466184,262,0.0228363034641026
1466184,148,0.0131539245814447
1466184,131,0.0102159952901858
1466184,136,0.00903195430192617
1332141,260,0.220095170332143
1332141,113,0.183477255952744
1332141,16,0.0361756254004174
1332141,258,0.0245807304430281
1332141,20,0.0235213159132548
1332141,168,0.0185292978642023
1332141,244,0.015844419565538
1332141,297,0.0106178646518613
1332141,54,0.00827447148313062
1409807,113,0.184878030357341
1409807,260,0.137284685217906
1409807,84,0.0315368605362755
1409807,258,0.0172342678410587
1409807,52,0.0110464213448487
1409807,148,0.0102070878033086
1409807,177,0.0097525450548949
1427991,113,0.204241432646378
1427991,260,0.114644685078793
1427991,8,0.0378909261255762
1427991,100,0.0181986373486022
1427991,32,0.0170968205442206
1427991,148,0.015912593648628
1427991,221,0.0148404531101779
1427991,57,0.0116667473321531
1427991,297,0.00924960647922453
1380850,113,0.231932167381974
1380850,260,0.0552688412017166
1380850,297,0.0159454506437768
1380850,43,0.0105747639484978
1380850,27,0.0102964163090129
1380850,131,0.00805244635193132
1384027,113,0.181638412040105
1384027,260,0.0995678100236729
1384027,249,0.0730207875620698
1384027,8,0.0419104686711708
1384027,16,0.0246020688716625
1439784,113,0.162711235386462
1439784,260,0.105211798882452
1439784,143,0.0672403480234485
1439784,71,0.063065485827527
1439784,84,0.0275498726064916
1439784,89,0.0167854162717479
1439784,193,0.0149641315412161
1439784,92,0.0128515134489281
1439784,19,0.00917139926875439
1439784,202,0.00828336666179186
1316253,113,0.211745358038992
1316253,260,0.163421782420302
1316253,249,0.0326884569418673
1316253,140,0.028422808828514
1316253,8,0.0215828220711358
1316253,168,0.0177528666256387
1316253,235,0.0110386485499897
1387230,113,0.212007545522217
1387230,260,0.0684968693386744
1387230,92,0.00987749442871215
1387230,228,0.00819505819478092
1393657,113,0.213939250604263
1393657,260,0.081627472033593
1393657,140,0.0371050127390972
1393657,168,0.0185979778858921
1393657,92,0.0150998636620718
1393657,262,0.0142444804907254
1362944,113,0.151555355505172
1362944,249,0.10591452066163
1362944,260,0.103749795287174
1362944,294,0.0629263400977738
1362944,239,0.0126704071960403
1362944,140,0.0105365232520194
1362944,1,0.0101195975979736
1362944,136,0.0100393548626475
1450071,113,0.207592184186889
1450071,260,0.127798896703039
1450071,235,0.0244553534730745
1450071,100,0.018722931150229
1404436,113,0.233566986980121
1404436,260,0.101965233313853
1404436,219,0.00998144494539297
1404436,297,0.00966173355245088
1328639,113,0.176608454152636
1328639,260,0.127317298416129
1328639,143,0.0351009967655103
1328639,297,0.0289085110685494
1328639,10,0.0288667042766792
1328639,92,0.0102368500555492
1328639,298,0.009647655148815
1317271,113,0.157554474854131
1317271,196,0.12037281891439
1317271,294,0.0930609138114895
1317271,260,0.0541560236111194
1317271,244,0.0510980952005532
1317271,55,0.0316316548070881
1387405,113,0.198755699285252
1387405,260,0.123164919236482
1387405,84,0.0466619923666536
1387405,92,0.0272534028269628
1321372,113,0.190016142653868
1321372,260,0.133708405057235
1321372,143,0.0521896912314175
1321372,198,0.0320944514637427
1321372,148,0.0219770658095334
1321372,92,0.015812492226371
1321372,297,0.0118642358916318
1321372,110,0.0116915217892709
1321372,193,0.0107855603126741
1321372,52,0.00902050328511397
1392282,113,0.19717525486098
1392282,260,0.0958168368474356
1392282,262,0.0174071895381971
1392282,192,0.0118417339085629
1377966,113,0.20809553128799
1377966,260,0.0681249532158773
1377966,297,0.0222526875506963
1377966,279,0.0100094644308006
1377966,94,0.00824167895861461
1411450,113,0.186307109510732
1411450,260,0.171918309738502
1411450,109,0.0130331158790916
1457077,113,0.169975585425068
1457077,260,0.125474296440907
1457077,84,0.0477875668491637
1457077,143,0.0281319860068307
1457077,168,0.0259499350584357
1457077,89,0.0191650950984969
1457077,52,0.0134006690829143
1359560,113,0.224327185365535
1359560,260,0.146722871391644
1359560,286,0.0117691796205246
1359560,131,0.00853611985256134
1383599,113,0.195794540790529
1383599,260,0.0401483625309088
1383599,102,0.039382966538118
1383599,297,0.0252624844296842
1383599,244,0.019970420827171
1383599,55,0.0156097949187073
1383599,247,0.0103484604892626
1383599,262,0.00995937707487021
1448110,260,0.188959368623887
1448110,113,0.168922685878123
1448110,249,0.056899428536149
1448110,16,0.0360894255202066
1448110,92,0.023152414422616
1448110,148,0.0216630334426003
1448110,121,0.0174554175495335
1448110,235,0.01431594410376
1448110,17,0.0120073930445497
1448110,52,0.0118937434892118
1448110,193,0.00859848609464225
1448110,136,0.00822683913695955
1321945,113,0.20837429452154
1321945,260,0.111984886661514
1321945,153,0.0350212998178673
1321945,16,0.0336000872121509
1321945,297,0.0162317668971932
1332403,113,0.21816612516785
1332403,260,0.136688336196455
1332403,198,0.01815108412139
1332403,207,0.0141985277087904
1332403,52,0.0111594415476987
1381329,113,0.171639246937456
1381329,260,0.125879692290162
1381329,249,0.0817148100058496
1381329,16,0.0668499206104248
1381329,258,0.0272228304627214
1381329,168,0.0188797898537703
1381329,140,0.0173666971602029
1381329,92,0.0160620114724523
1381329,177,0.00979379058501539
1381329,136,0.00951336214476298
1367688,113,0.172334538573185
1367688,260,0.16036946620034
1367688,140,0.0383105949032588
1367688,249,0.0275576628617864
1367688,148,0.0123841910929565
1367688,143,0.0100925003630396
1457219,113,0.185319082775131
1457219,260,0.0753213780849581
1457219,258,0.0278052188898933
1457219,198,0.0251326669942964
1457219,181,0.0180367750135206
1457219,71,0.0157978629415981
1457219,131,0.0153991011706305
1457219,298,0.0133447857423774
1457219,100,0.0113125341064766
1442857,113,0.228904828738473
1442857,260,0.148390042673126
